player_name,team,pick,pid,pts,ast,stl,blk,treb,Ortg,drtg,year,ht,elevation (m),drafted,...16,...17
Josh Southern,Boston College,NA,1367,6.6061,1.4545,0.2121,0.3636,3.8485,114,108.107,2011,6.1,47,0,NA,NA
Cortney Dunn,Boston College,NA,1372,1.2727,0.3636,0.0909,0.2727,1.2273,102.8,109.378,2011,6.8,47,0,NA,NA
Carl Montgomery,Chicago St.,NA,1392,17.2414,1.0345,0.6897,0.8621,7.6897,102.7,113.815,2011,6.7,181,0,NA,NA
Jake Kelly,Indiana St.,NA,1394,8.9,2.6,0.4,0.4,2.8,92.6,102.594,2011,6.6,154,0,NA,NA
Christian Wall,Chicago St.,NA,1400,5.1111,1.7037,0.7407,0.1481,1.6296,82,117.282,2011,6.1,181,0,NA,NA
Cliff Tucker,Maryland,NA,1476,9.5758,2.1515,0.8485,0.3333,3.4848,103.3,95.6097,2011,6.6,40,0,NA,NA
Max Craig,Columbia,NA,1513,4,0.2174,0.2609,0.087,2.6957,101.9,104.856,2011,7,42,0,NA,NA
Papa Dia,SMU,NA,1621,18.4062,1.6875,0.6875,2.1875,9.4375,107.3,94.7784,2011,6.9,177,0,NA,NA
Antonio Ootesey,Arkansas Pine Bluff,NA,1641,0.1111,0.1667,0.2222,0,0.6111,17.3,104.798,2011,6.1,69,0,NA,NA
Pawel Kielbasa,Chicago St.,NA,1671,0.9615,0.0385,0.0769,0.1538,1.5,51.8,116.05,2011,6.1,181,0,NA,NA
Jeremy Price,Georgia,NA,1680,9.2727,0.6364,0.6061,0.7576,5,101.5,96.0545,2011,6.8,222,0,NA,NA
Orlando Smith,Mississippi Valley St.,NA,1699,6.8438,0.6875,0.5625,0.0938,5.9062,92.6,102.362,2011,6.5,344,0,NA,NA
Jonah Baize,Clemson,NA,1790,0,0,0,0,0.2727,0,100.22,2011,6.6,221,0,NA,NA
Malachi Peay,Maine,NA,1847,3.5385,1.3462,0.5,0.1154,2.1923,98.3,102.018,2011,6.6,35,0,NA,NA
Steven Priestley,Siena,NA,1902,0.6471,0,0.1765,0,1.3529,73.3,99.8328,2011,6.5,100,0,NA,NA
Mike Capocci,Northwestern,NA,1925,1.6875,0.6875,0.5,0.1875,1.7188,117.1,104.105,2011,6.6,180,0,NA,NA
Dallas Lauderdale,Ohio St.,NA,1928,4.2162,0.1622,0.0811,1.4595,3.2432,117.4,91.3351,2011,6.8,226,0,NA,NA
Tim Jarmusz,Wisconsin,NA,1931,3.9118,1.2647,0.6765,0.0294,2.2059,130.7,104.023,2011,6.6,269,0,NA,NA
Brandon Tunnell,Hampton,NA,1935,7.1875,4.375,0.6562,0.0312,2.3438,98.1,97.6467,2011,6.1,3,0,NA,NA
Bobby Foley,Princeton,NA,1937,0.9231,0,0,0,0.0769,96.1,107.487,2011,6.5,33,0,NA,NA
Adam Wire,Cornell,NA,1950,3.8214,1.75,1.25,0.1786,4.9643,107.5,99.4297,2011,6.5,273,0,NA,NA
Shawn Lewis,Cal Poly,NA,1972,15.4828,2.1724,1.3793,0.3103,5.4828,92.2,92.018,2011,6.4,95,0,NA,NA
Trevor Mbakwe,Minnesota,NA,1985,13.9032,1.2903,0.9032,1.4516,10.548400000000001,110.7,95.9106,2011,6.8,253,0,NA,NA
Amu Saaka,Furman,NA,2008,15.3226,1.0968,0.5806,0.2258,6.2903,116.8,101.443,2011,6.6,313,0,NA,NA
Dejuan Goodwin,Marist,NA,2123,1.5,1.5,0.7143,0,1.2143,64,106.358,2011,6.2,27,0,NA,NA
Michael Thompson,Northwestern,NA,2159,16.2647,4.3235,1.4412,0.0588,2.1765,116.5,108.348,2011,5.1,180,0,NA,NA
Jordan Campbell,Belmont,NA,2189,8.3714,2.1714,1.3714,0.4,3.1143,132.1,87.9609,2011,6.5,192,0,NA,NA
James Valladares,New Hampshire,NA,2222,2.3214,0.2143,0.1071,0.4643,1.5357,82.6,103.335,2011,6.9,89,0,NA,NA
Terry Martin,Wofford,NA,2250,5.8235,0.6471,0.3529,0.2353,3.3824,100.4,102.637,2011,6.6,246,0,NA,NA
Noah Dahlman,Wofford,NA,2251,20.0588,1.2059,0.7647,0.3529,5.6471,130.6,105.309,2011,6.6,246,0,NA,NA
David Boarden,SIU Edwardsville,NA,2490,3.8,0.84,0.36,0.28,1.36,76.3,116.842,2011,6.4,172,0,NA,NA
Wesley Jenkins,Saint Peter's,NA,2508,12.6296,1.5926,1.2222,0.4815,4.8148,100.7,91.3378,2011,5.11,25,0,NA,NA
Charlie Rigoglioso,Rutgers,NA,2518,0.4,0,0,0,0.1,107.5,111.178,2011,6.2,28,0,NA,NA
Tom Fow,Air Force,NA,2529,11.6,0.9667,0.5333,0.2,3.3,113.6,104.936,2011,6.6,67,0,NA,NA
Malik Perry,Ball St.,NA,2564,6.2667,1.2667,0.6667,0.5667,5.5,100.6,97.2041,2011,6.4,286,0,NA,NA
Jewuan Long,Murray St.,NA,2584,5.3,1.3,0.9667,0.3667,2.3667,102,96.0869,2011,6.1,160,0,NA,NA
Tony Johnson,Lafayette,NA,2615,8.4516,3.7742,1.5161,0.2903,4.2581,109.5,102.573,2011,6,11,0,NA,NA
Horace Bond,Texas A&M Corpus Chris,NA,2630,4.8929,0.75,0.7857,0.2857,4.25,90.6,108.205,2011,6.8,2,0,NA,NA
Demond Watt,Texas A&M Corpus Chris,NA,2636,14.75,1.3929,1.0357,1.25,8.7857,106.1,104.331,2011,6.7,2,0,NA,NA
Levan Patsatsia,Troy,NA,2665,7.5357,1.4643,0.75,0.2857,4.7143,98.2,107.849,2011,6.6,153,0,NA,NA
Justin Graham,San Jose St.,NA,2686,14.0645,4.2903,2.2581,0.3548,4.3871,101.3,101.545,2011,6.4,26,0,NA,NA
Pieter van Tongeren,Evansville,NA,2721,5.9032,0.2258,0.3226,0.4516,2.129,103.2,103.371,2011,6.11,117,0,NA,NA
Antonio Pena,Villanova,NA,2732,9.7576,1.4545,1,0.6364,7.1212,105.2,98.0703,2011,6.8,140,0,NA,NA
Tim Shelton,San Diego St.,NA,2741,1.6452,0.3871,0.1935,0.0323,1.5161,94.7,95.34,2011,6.6,133,0,NA,NA
Antwaine Wiggins,College of Charleston,NA,2820,7.9167,1.75,0.6667,1.1667,5.6389,108.9,100.409,2011,6.7,6,0,NA,NA
Jacob Pullen,Kansas St.,NA,2863,20,3.6667,1.5333,0.1,2.9333,112.2,98.246,2011,6,321,0,NA,NA
Chris Martin,Stony Brook,NA,2869,7.2941,1.8824,0.5882,0,3.8824,98.5,94.4309,2011,6.1,45,0,NA,NA
Chad Tomko,UNC Wilmington,NA,2949,17.6452,4.2581,1.871,0.2581,5.871,105.6,100.409,2011,5.11,11,0,NA,NA
Shane Johannsen,Northern Arizona,NA,2958,9.3333,0.4333,0.7333,2.3667,6.7,124.8,92.0529,2011,6.7,2101,0,NA,NA
Marcus Simmons,USC,NA,3050,5.0882,1.3529,0.7353,0.2353,2.7941,89.6,99.5761,2011,6.6,57,0,NA,NA
Kerwin Dunham,Northern Iowa,NA,3056,3,0.5833,0.1667,0.1667,1.4167,100.4,105.729,2011,6.6,279,0,NA,NA
Cameron Tatum,Tennessee,NA,3089,8.7647,2.2941,0.8824,0.3529,3.0882,99.1,101.897,2011,6.6,286,0,NA,NA
Kevin Smith,Richmond,NA,3091,3.8824,3.3824,1.2353,0.6471,4.1765,116.3,95.9903,2011,6.5,47,0,NA,NA
Terrell Smith,Pacific,NA,3106,7.6207,3.5172,0.5172,0.1379,4.4483,96.4,103.26,2011,6.4,64,0,NA,NA
Romeo Garcia,Navy,NA,3112,4.1429,0.9643,0.75,0.2143,2.75,88.7,102.856,2011,6.4,13,0,NA,NA
Mark Veazey,Navy,NA,3113,6.4667,0.3667,0.5667,0.7,2.9,99.8,98.7905,2011,6.1,13,0,NA,NA
Donavan Monroe,College of Charleston,NA,3119,12.4054,2.6216,0.8919,0.1351,2.7297,107.6,106.071,2011,6.3,6,0,NA,NA
Omari Johnson,Oregon St.,NA,3169,7.1935,1.0323,0.8387,0.2903,6.2258,97.8,103.828,2011,6.9,73,0,NA,NA
Kellan Carter,Nicholls St.,NA,3178,5.3913,2.3043,1.5652,0.2174,2.8696,102.7,96.3047,2011,6.1,3,0,NA,NA
Anatoly Bose,Nicholls St.,NA,3179,21.7083,2.2083,1.25,0.2083,5.8333,98,98.6691,2011,6.6,3,0,NA,NA
Howard Little,Valparaiso,NA,3230,9.2727,1.8788,1.2424,0.0909,4.8182,117.8,101.234,2011,6.3,196,0,NA,NA
Al Nolen,Minnesota,NA,3375,8.4286,3.7143,2.4286,0.1429,3.6429,103,99.1638,2011,6.1,253,0,NA,NA
Idris Hilliard,Saint Joseph's,NA,3393,8.4848,1.6364,0.4848,0.303,4.697,107,110.862,2011,6.7,86,0,NA,NA
Javon Coney,Colorado,NA,3448,0.68,0.04,0.08,0.08,0.32,102.6,108.625,2011,6.3,1635,0,NA,NA
Venoy Overton,Washington,NA,3452,6,3.3226,1.1613,0.2581,2.5806,107.4,97.2142,2011,6,29,0,NA,NA
Lance Storrs,Georgia Tech,NA,3455,2.625,1.0417,0.3333,0.0417,1.7917,81,101.18,2011,6.5,283,0,NA,NA
Suleiman Braimoh,Rice,NA,3488,4.1034,0.1724,0.4138,0.3103,1.9655,96.1,102.538,2011,6.8,14,0,NA,NA
Keon Lawrence,Seton Hall,NA,3498,4.5,2.875,0.5833,0.25,3.0833,84.1,97.9733,2011,6.2,77,0,NA,NA
Javier Gonzalez,North Carolina St.,NA,3524,5.4839,2.2581,0.8387,0,1.5806,97.8,106.439,2011,6,123,0,NA,NA
Bobby Howard,Montana St.,NA,3575,14.5172,1.6207,0.8966,0.3103,7.2414,96.1,102.728,2011,6.6,1498,0,NA,NA
Julyan Stone,UTEP,NA,3576,8.5,5.2647,1.4412,0.5588,7.5882,109.5,90.8303,2011,6.7,1440,0,NA,NA
Marquis Jones,Rhode Island,NA,3578,11.0294,3.7647,1.5588,0.2353,3.2353,101.4,99.9465,2011,6.1,49,0,NA,NA
Trant Simpson,Prairie View A&M,NA,3678,12.8929,2.6071,1.25,0,3.3571,85.4,104.876,2011,5.1,85,0,NA,NA
Jimmy Harding,Illinois Chicago,NA,3679,0.2222,0.1111,0.1111,0,0.1111,31.1,104.246,2011,6.5,180,0,NA,NA
Jeremy Hence,Army,NA,3711,15.6207,1.931,0.7586,0.3793,5.3103,109.1,106.736,2011,6.3,259,0,NA,NA
Ravern Johnson,Mississippi St.,NA,3717,17.5714,0.75,0.4286,0.5357,3.5714,112.9,108.285,2011,6.7,116,0,NA,NA
Michael Patton,Northern Illinois,NA,3736,3.75,1.5,0.3214,0.0357,1.0357,80.3,110.666,2011,5.1,268,0,NA,NA
Devon Beitzel,Northern Colorado,NA,3739,21.7333,1.7,1.3667,0.0333,3.3333,123.9,102.057,2011,6,1457,0,NA,NA
Kaleb Korver,Creighton,NA,3771,4.3077,2.3333,0.4615,0.0256,3.0769,100.6,105.417,2011,6.5,339,0,NA,NA
Sam Muldrow,South Carolina,NA,3774,11.4,0.4,0.5667,3.4333,7.2667,100.8,95.0269,2011,6.9,95,0,NA,NA
Derrick Jasper,UNLV,NA,3817,5,1.8438,0.8125,0.2812,4.1875,94.1,91.9391,2011,6.6,620,0,NA,NA
Ryan White,Texas St.,NA,3824,12.2414,4.6552,1.5862,0.069,3.4828,108.3,103.349,2011,5.11,188,0,NA,NA
Jovonni Shuler,Savannah St.,NA,3892,17.5,1.6538,1.0769,0.2692,5,98.1,98.8535,2011,6.4,5,0,NA,NA
Jonathan Inman,Alabama A&M,NA,3998,5.5263,0.5263,0.3684,0.7895,4.2632,93.5,90.1249,2011,6.5,220,0,NA,NA
Charles Dewhurst,Charlotte,NA,4015,1.8571,1.1429,0.6429,0.6429,4.7857,93.1,101.55,2011,6.5,203,0,NA,NA
Senario Hillman,Alabama,NA,4034,6.4324,1.6757,1.3514,0.1622,2.5405,91.1,91.0424,2011,6.2,67,0,NA,NA
Chris Warren,Mississippi,NA,4055,19.0882,3.7647,0.6765,0.0882,2.2353,118.8,107.647,2011,5.1,155,0,NA,NA
Greg Danish,La Salle,NA,4140,0.5,0.3333,0,0,0,61.3,117.874,2011,5.1,67,0,NA,NA
Cooper Land,Wright St.,NA,4147,8.8333,0.75,0.5417,0.0417,3,103.9,103.507,2011,6.8,268,0,NA,NA
Nick Mason,Arkansas,NA,4311,0,0,0,0,0.25,0,103.114,2011,5.1,437,0,NA,NA
Mitchell Watt,Buffalo,NA,4330,8.0606,1.4545,0.8182,2.1818,5.1515,99.3,90.2637,2011,6.1,182,0,NA,NA
Titus Robinson,Buffalo,NA,4331,4.697,0.9091,0.3333,0.3939,2.2424,90,101.195,2011,6.7,182,0,NA,NA
Wayne Whiting,VMI,NA,4349,1.1364,0.1364,0.1818,0.2273,1.2727,105.2,105.571,2011,6.7,318,0,NA,NA
Jared Maree,UT Rio Grande Valley,NA,4371,8,1,0.7083,0.0833,3.1667,93.8,110.702,2011,6.3,28,0,NA,NA
Riley Hunley,Tennessee Tech,NA,4373,1,0.25,0.25,0,0.75,114.6,84.0335,2011,6.3,340,0,NA,NA
Alfred Jones,Tennessee Tech,NA,4374,8.3667,0.5,0.7,0.4667,4.6333,122.4,102.12,2011,6.7,340,0,NA,NA
Nate Schwarze,Rice,NA,4380,0.6296,0.5556,0.3333,0,0.5926,82.3,106.11,2011,5.11,14,0,NA,NA
Emerson Herndon,Rice,NA,4382,0,0,0,0,1,36.5,102.968,2011,6.9,14,0,NA,NA
Johnny Moran,Northern Iowa,NA,4412,9.697,1.8182,1,0.0303,3.2121,107.7,102.958,2011,6.1,279,0,NA,NA
Jake Drum,Auburn,NA,4589,0.7,0.2,0.4,0.1,0.9,76.5,97.555,2011,6.5,201,0,NA,NA
Jay Shunnar,Toledo,NA,4591,5.4516,1.0323,0.5484,0.0323,1.3226,87.5,114.121,2011,6.1,187,0,NA,NA
Patrick Saunders,Princeton,NA,4705,5.4667,0.7,0.2667,0.1667,2.9667,108.1,102.517,2011,6.8,33,0,NA,NA
Ted Connolly,Navy,NA,4710,0.25,0,0.125,0,0,69.7,93.1773,2011,6.3,13,0,NA,NA
Donavan Foster,Detroit,NA,4835,4.6875,1.8438,1.1562,0.0312,1.8438,88.2,102.575,2011,5.1,197,0,NA,NA
Michael Culpo,LIU Brooklyn,NA,4837,7.7576,0.6061,0.5758,0.0606,3.2727,117.1,101.998,2011,6.1,19,0,NA,NA
Kyle Bullinger,Weber St.,NA,4937,11.6207,2.1034,0.7586,0.1034,6.4828,110.1,101.795,2011,6.6,1437,0,NA,NA
Darrius Garrett,Richmond,NA,4970,2,0.3243,0.1351,1.6216,4.1351,104.8,89.2438,2011,6.8,47,0,NA,NA
Josh Bonney,Elon,NA,5065,5,3,0,0,0,131.1,117.493,2011,5.1,216,0,NA,NA
Steve Egee,Columbia,NA,5090,1.3636,0.0909,0.0909,0.0909,0.5455,77.6,106.42,2011,6.2,42,0,NA,NA
Riley Grafft,American,NA,5161,0,0,0,0,0.2,61.6,110.707,2011,6.1,114,0,NA,NA
Simon McCormack,American,NA,5168,2.5,0.7667,0.2667,0.0667,2.4333,88,101.374,2011,6.4,114,0,NA,NA
Nemanja Mitrovic,Portland,NA,5392,13.5,1.625,0.75,0.0625,3.2812,116,107.267,2011,6.5,45,0,NA,NA
Donte Smith,USC,NA,5409,9.6765,1.5588,0.7941,0.0588,1.6471,103.6,101.673,2011,5.11,57,0,NA,NA
Darnell Gant,Washington,NA,5496,5.1714,0.6571,0.2857,0.5143,3.7714,106.5,99.5756,2011,6.8,29,0,NA,NA
Davide Curletti,Northwestern,NA,5524,4,1.0294,0.2059,0.3824,1.9412,116.7,107.536,2011,6.9,180,0,NA,NA
LaMarcus Lowe,Detroit,NA,5579,4.1875,0.1562,0.1875,2.375,3.6875,92.4,99.0609,2011,6.11,197,0,NA,NA
Flenard Whitfield,Western Michigan,NA,5580,13.2188,0.7188,0.6562,0.5,6.3438,95.1,100.684,2011,6.7,256,0,NA,NA
Antoine Young,Creighton,NA,5702,13.1026,5,0.9487,0.0513,2.5897,105.6,105.904,2011,6,339,0,NA,NA
Delvon Roe,Michigan St.,NA,5703,6.0909,1.4848,0.7576,1.2727,4.9394,108.3,97.3612,2011,6.8,263,0,NA,NA
Kyle Kuric,Louisville,NA,5705,10.7576,1.2121,0.8788,0.2121,3.9091,130.9,97.8869,2011,6.4,139,0,NA,NA
Andrew Rogers,Maine,NA,5780,2.6207,2.2759,0.4483,0.0345,1.5172,101.4,107.165,2011,5.9,35,0,NA,NA
Scott Thomas,Bowling Green,NA,5808,11.1613,3.4839,2.0645,0.1613,6.7742000000000004,95.5,97.2443,2011,6.7,212,0,NA,NA
Daniel Barnes,Illinois Chicago,NA,5813,2.5,0.25,0.5,0,0.75,84.1,108.232,2011,6.2,180,0,NA,NA
Antonio Weary,Central Michigan,NA,5814,2.8,0.8667,0.5333,0.1333,2.8333,75.9,101.262,2011,6.3,240,0,NA,NA
Matt Gatens,Iowa,NA,5906,12.6207,1.8276,1.3103,0.1034,2.4483,109,103.547,2011,6.5,219,0,NA,NA
Bassey Inameti,Tennessee Tech,NA,5996,3.5882,0.2941,0.1765,0.8824,1.8824,105.2,101.231,2011,6.8,340,0,NA,NA
Humpty Hitchens,James Madison,NA,6007,8.8788,2,1.0606,0.0606,2.2121,104.2,104.938,2011,5.9,405,0,NA,NA
Nikola Cvetinovic,Akron,NA,6008,11.8286,2.0857,1.1429,0.1143,7.0571,100,94.3708,2011,6.8,324,0,NA,NA
Novar Gadson,Rider,NA,6009,13.6667,1.697,0.8182,0.9394,5.7879,102,97.1978,2011,6.7,25,0,NA,NA
Brandon Penn,Rider,NA,6010,9.3939,1,0.8788,0.4242,4.5455,110.8,96.192,2011,6.8,25,0,NA,NA
Dexter Moore,Coastal Carolina,NA,6071,4.2963,0.4444,0.2593,0.1111,0.963,103.9,101.477,2011,6.1,15,0,NA,NA
Dario Hunt,Nevada,NA,6131,12.0323,0.6774,0.6129,1.5806,9.5806,105.2,98.4594,2011,6.8,1392,0,NA,NA
Tommie Tyler,Western Illinois,NA,6299,6.6923,1.7692,0.5385,0.2308,3.3846,77.8,109.141,2011,6.3,191,0,NA,NA
Jesse Steele,Monmouth,NA,6307,8.8889,2.2778,0.7778,0,1.9444,113.3,106.886,2011,5.9,65,0,NA,NA
Abe Lodwick,Washington St.,NA,6375,3.5143,1.3429,0.6286,0.2571,4.0571,95.9,98.1169,2011,6.7,780,0,NA,NA
Sammy Obetoh,Houston Baptist,NA,6509,6.0526,0.4211,0.5263,0.6316,4.1053,70,104.894,2011,6.7,19,0,NA,NA
Mike Howlett,Penn,NA,6552,3.4286,0.0714,0.1429,0.2143,2.5,96.9,105.118,2011,6.9,19,0,NA,NA
Milade Lola-Charles,Hampton,NA,6655,0.75,0.0357,0.1071,0.3214,1.3214,71.7,94.9484,2011,6.1,3,0,NA,NA
Corbin Moore,Pepperdine,NA,6723,4.5312,0.4688,0.3438,0.5,3.6875,112.9,110.794,2011,6.1,233,0,NA,NA
Erving Walker,Florida,NA,6773,14.5676,3.3784,1.1081,0,2.9459,113.1,99.828,2011,5.8,31,0,NA,NA
Tyrone Caldwell,Austin Peay,NA,6790,1.871,1.4516,0.5484,0,0.8065,87.3,98.2732,2011,6,145,0,NA,NA
Joe Harden,UC Davis,NA,6835,15,1.6154,1.4231,0.2308,5.5,98.8,103.417,2011,6.8,52,0,NA,NA
Freddy Asprilla,Kansas St.,NA,6904,4.0667,0.4667,0.4667,1,4.7333,82.6,93.1151,2011,6.1,321,0,NA,NA
Kamil Svrdlik,Fairleigh Dickinson,NA,6905,12.0345,0.9655,0.6207,1.3793,7.1379,96,105.202,2011,6.8,2,0,NA,NA
Samer Madarani,Delaware,NA,6917,1,0,0,0,0,81.3,114.88,2011,5.1,42,0,NA,NA
Anthony Raffa,Coastal Carolina,NA,6922,11.7333,2.2333,0.9,0,3.5667,106.2,97.6596,2011,5.11,15,0,NA,NA
Mick Hedgepeth,Belmont,NA,7041,10.8286,0.6286,0.5714,0.6286,5.9143,116.8,88.928,2011,6.9,192,0,NA,NA
Amir Celestin,Campbell,NA,7044,7.2,2.5,0.7,0.1333,1.4667,89.5,107.587,2011,6.1,56,0,NA,NA
David Booker,Tulane,NA,7140,7.6538,0.4615,0.3077,0.2308,4.2308,109.2,105.863,2011,6.7,0,0,NA,NA
Renaldo Woolridge,Tennessee,NA,7253,1.625,0.5,0,0.25,1.375,78.8,104.478,2011,6.9,286,0,NA,NA
Brandon Fortenberry,Southeastern Louisiana,NA,7258,12.1538,4.1923,0.9615,0.1923,3.3077,105.3,106.074,2011,6.1,13,0,NA,NA
Jeffrey Merritt,Samford,NA,7264,10.1034,2,1.2414,0.3448,6.0345,96,102.841,2011,6.7,221,0,NA,NA
T.J. Robinson,Long Beach St.,NA,7274,13.8438,0.9688,0.5625,0.0938,10.1562,102.4,98.9428,2011,6.8,4,0,NA,NA
Daniel Mitchell,Radford,NA,7358,0.7368,0.1579,0.1579,0,0.6316,58.8,108.902,2011,6.3,641,0,NA,NA
Chris McHenry,Miami OH,NA,7474,5.4516,1.4839,0.4516,0.0323,1.4839,96.4,111.068,2011,5.11,270,0,NA,NA
Brad Loesing,Wofford,NA,7482,6.2059,3.2059,0.7941,0.1176,1.4412,97.3,108.142,2011,6,246,0,NA,NA
Joseph Tecklenburg,Wofford,NA,7483,0.25,0.1667,0.1667,0.0833,0.25,43.2,98.6182,2011,6.4,246,0,NA,NA
Quinard Jackson,UNC Asheville,NA,7526,4.8387,0.8387,0.6129,0.3548,3.5161,94.5,100.012,2011,6.5,650,0,NA,NA
Krys Faber,DePaul,NA,7594,7,0.4839,0.5806,0.5484,5.2903,94.8,108.946,2011,6.1,182,0,NA,NA
Jon Pack,Coastal Carolina,NA,7610,1.6667,0.1111,0.1481,0.2963,1.7778,110.1,95.2201,2011,6.11,15,0,NA,NA
George Odufuwa,North Texas,NA,7648,11.2,1.5667,0.6667,0.6333,10.4,106.6,98.4216,2011,6.8,140,0,NA,NA
Troy Franklin,Towson,NA,7723,12.625,4.625,1.875,0.125,2.25,88.7,114.819,2011,5.11,113,0,NA,NA
Quinn McDowell,William & Mary,NA,7726,15.6333,2.0333,0.5,0.1333,5.5,121.3,108.923,2011,6.6,23,0,NA,NA
Mario Stula,DePaul,NA,7728,0.9474,0.1053,0.0526,0,0.5789,76.2,114.008,2011,6.8,182,0,NA,NA
Yaw Gyawu,Colgate,NA,7751,12.6333,0.9,0.5,0.0333,4.4667,97.5,113.537,2011,6.5,340,0,NA,NA
Steven Idlet,Tulsa,NA,7836,11.6452,1,0.9032,0.9032,6.3226,110,95.8253,2011,6.11,191,0,NA,NA
Jawan Carter,Delaware,NA,7876,16,2.3871000000000002,0.871,0.0323,3.6774,110.2,107.201,2011,5.11,42,0,NA,NA
Hiram Thompson,Hawaii,NA,7920,8,2.5217,1,0.0435,2,99.1,100.766,2011,6.3,29,0,NA,NA
Preston Laird,Memphis,NA,7928,0,0,0,0,0,0,108.58,2011,6.3,100,0,NA,NA
Tony Meier,Milwaukee,NA,7953,12.0303,1.7576,0.3939,0.6061,4.303,120.1,106.006,2011,6.8,207,0,NA,NA
Eloy Vargas,Kentucky,NA,7975,1.5,0.1053,0.1316,0.6053,2.0263,105.8,93.637200000000007,2011,6.11,307,0,NA,NA
Paul Guede,Portland St.,NA,8146,4.0345,0.6207,0.9655,0.2069,3.2069,103.3,105.123,2011,6.5,44,0,NA,NA
Terrance Hill,Morehead St.,NA,8154,11.2812,1.375,1.4688,0.0312,2.3438,109.9,99.1884,2011,6.1,304,0,NA,NA
Nic Simpson,North Carolina A&T,NA,8277,13.4,1.16,0.88,0,2.36,105,112.625,2011,6.3,239,0,NA,NA
A.J. Hardeman,New Mexico,NA,8285,7.5152,0.5758,0.5758,0.6364,4.4242,99.7,98.0103,2011,6.8,1577,0,NA,NA
Toby Veal,VCU,NA,8298,2.4667,0.1667,0.4,0.2667,2.1667,100.6,99.7792,2011,6.8,59,0,NA,NA
Jereal Scott,Stephen F. Austin,NA,8313,13.08,0.88,0.48,0.24,5.64,110.4,92.81,2011,6.7,96,0,NA,NA
Andrew Taylor,Xavier,NA,8428,2.8065,0.3548,0.2581,0.1613,1.6129,120.2,99.8838,2011,6.8,199,0,NA,NA
Jack Trotter,Stanford,NA,8476,3.2143,0.2857,0.1071,0.2143,3.3929,99.5,98.1825,2011,6.9,27,0,NA,NA
Teondre Williams,Oregon,NA,8478,4.3056,0.5,0.6111,0.4167,1.6667,93.9,103.097,2011,6.4,136,0,NA,NA
Jarrett Mann,Stanford,NA,8483,4.871,4.1935,0.9677,0.1935,3.1613,77.8,99.4721,2011,6.4,27,0,NA,NA
Fred Hunter,Nicholls St.,NA,8570,14.625,1.25,0.875,0.0625,6.375,103,99.7803,2011,6.5,3,0,NA,NA
Julian Gamble,Miami FL,NA,8598,3.9722,0.5,0.3889,0.8333,3.4444,102.2,98.2274,2011,6.9,3,0,NA,NA
Nick Fruendt,Northwestern,NA,8607,2,0.3,0.3,0.1,0.8,115.8,100.131,2011,6.5,180,0,NA,NA
John Shurna,Northwestern,NA,8609,16.5938,2.5938,1.125,0.9688,4.9062,115,104.445,2011,6.8,180,0,NA,NA
Marcel Williams,Austin Peay,NA,8690,1.8065,0.3871,0.2581,0.5161,2.3871000000000002,106.3,96.3368,2011,6.6,145,0,NA,NA
Justin Greene,Kent St.,NA,8698,15.3056,1.5833,1.0556,1.4167,8.3889,98.3,94.904,2011,6.8,349,0,NA,NA
Tyler Storm,Northern Illinois,NA,8700,1.9048,0.4762,0.1429,0.0952,1.8571,67.7,107.448,2011,6.7,268,0,NA,NA
Toure' Murry,Wichita St.,NA,8785,9.3056,3.3889,1.25,0.2778,4.5556,99,92.4677,2011,6.5,426,0,NA,NA
Scott Machado,Iona,NA,8890,13.1892,7.5946,1.3243,0.1622,3.8649,103.3,100.892,2011,6.1,18,0,NA,NA
Trinity Fields,Iona,NA,8891,2.5758,0.697,0.3333,0,0.7576,112.7,99.4943,2011,6.2,18,0,NA,NA
Olu Ashaolu,Louisiana Tech,NA,8896,14.0968,1.4839,0.9355,0.2903,9.3226,97.7,95.9704,2011,6.7,93,0,NA,NA
Trian Iliadis,Old Dominion,NA,8936,5.9706,1.3824,0.6765,0.0882,1.3235,116.4,98.9808,2011,6.4,4,0,NA,NA
Anthony Jones,Baylor,NA,9006,8.5,0.9333,0.6667,0.4,5.2333,116.3,97.8438,2011,6.1,122,0,NA,NA
Jeremy Montgomery,Cleveland St.,NA,9008,11.3235,1.6176,0.9118,0.0294,2.4706,97.3,102.185,2011,6.2,203,0,NA,NA
Dodie Dunson,Bradley,NA,9034,10.3333,2.5333,1.1,0.1,3.9,96.9,104.639,2011,6.3,183,0,NA,NA
Chris Toler,Furman,NA,9061,2.129,0.3226,0.2581,0.2581,2.129,82,102.179,2011,6.9,313,0,NA,NA
Neil Duval,Furman,NA,9066,1,0,0,0,0.5385,107.3,109.418,2011,6.8,313,0,NA,NA
Kirk Crecco,Dartmouth,NA,9098,5.5417,0.4583,0.625,0.0833,2.3333,93.9,107.223,2011,6.3,165,0,NA,NA
Jabari Trotter,Dartmouth,NA,9102,8,1.1786,0.8214,0.0714,2.25,98.7,110.096,2011,6.1,165,0,NA,NA
David Hanson,Cal Poly,NA,9171,15.069,1.8621,1.0345,0.2414,6.069,110.7,95.8754,2011,6.5,95,0,NA,NA
Travis Hallam,Denver,NA,9207,8.6,2.7,0.9667,0.3333,3.4667,102.8,102.628,2011,6.5,1641,0,NA,NA
T.J. Czeski,Wagner,NA,9230,0.5714,0.1905,0.3333,0.0952,0.4762,60.6,102.521,2011,6.2,10,0,NA,NA
